2.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
4.000000000000000000e+00
0.000000000000000000e+00
2.000000000000000000e+00
4.000000000000000000e+00
2.800000000000000000e+01
2.700000000000000000e+01
4.200000000000000000e+01
1.760000000000000000e+02
0.000000000000000000e+00
2.040000000000000000e+02
2.950000000000000000e+02
2.480000000000000000e+02
3.920000000000000000e+02
5.480000000000000000e+02
2.570000000000000000e+02
3.420000000000000000e+02
5.500000000000000000e+01
8.700000000000000000e+01
1.420000000000000000e+02
2.420000000000000000e+02
1.810000000000000000e+02
1.430000000000000000e+02
5.490000000000000000e+02
1.230000000000000000e+02
1.000000000000000000e+01
4.500000000000000000e+01
